Fecha,Valor Cuota,Patrimonio,Nº Partícipes,Nº de Cuotas,Rentabilidad.Anual,Rentabilidad.B,Rentabilidad.Acumulada
19/02/2008,10,"5,000.00",2,500,,,
20/02/2008,10.00096,"19,000.48",5,"1,899.87",,,9.6E-05
21/02/2008,10.001918,"21,002.30",6,"2,099.83",,,0.0001918
22/02/2008,10.002875,"30,794.31",8,"3,078.55",,,0.0002875
23/02/2008,10.003953,"30,797.63",8,"3,078.55",,,0.0003953
24/02/2008,10.005029,"30,800.94",8,"3,078.55",,,0.0005029
25/02/2008,10.006107,"40,804.26",9,"4,077.94",,,0.0006107
26/02/2008,10.007161,"40,808.56",9,"4,077.94",,,0.0007161
27/02/2008,10.00825,"41,813.00",10,"4,177.85",,,0.000825
28/02/2008,10.009334,"54,760.53",15,"5,470.95",,,0.0009334
29/02/2008,10.010393,"58,066.32",18,"5,800.60",,,0.0010393
01/03/2008,10.011474,"58,072.59",18,"5,800.60",,,0.0011474
02/03/2008,10.012556,"58,078.87",18,"5,800.60",,,0.0012556
03/03/2008,10.013327,"60,083.34",19,"6,000.34",,,0.0013327
04/03/2008,10.014414,"65,089.86",20,"6,499.62",,,0.0014414
05/03/2008,10.01552,"76,225.05",23,"7,610.69",,,0.001552
06/03/2008,10.016344,"105,233.38",27,"10,506.17",,,0.0016344
07/03/2008,10.017454,"292,707.04",29,"29,219.70",,,0.0017454
08/03/2008,10.018466,"337,436.62",32,"33,681.46",,,0.0018466
09/03/2008,10.019472,"337,470.48",32,"33,681.46",,,0.0019472
10/03/2008,10.020477,"339,504.33",33,"33,881.06",,,0.0020477
11/03/2008,10.021567,"340,541.28",34,"33,980.84",,,0.0021567
12/03/2008,10.022658,"345,578.35",35,"34,479.71",,,0.0022658
13/03/2008,10.023748,"348,615.92",36,"34,779.00",,,0.0023748
14/03/2008,10.024852,"348,654.31",36,"34,779.00",,,0.0024852
15/03/2008,10.02597,"360,503.22",39,"35,956.94",,,0.002597
16/03/2008,10.027084,"360,543.27",39,"35,956.94",,,0.0027084
17/03/2008,10.028207,"364,479.85",40,"36,345.46",,,0.0028207
18/03/2008,10.029288,"365,519.12",40,"36,445.17",,,0.0029288
19/03/2008,10.030403,"387,659.78",43,"38,648.47",,,0.0030403
20/03/2008,10.031513,"387,702.68",43,"38,648.47",,,0.0031513
21/03/2008,10.032624,"387,745.59",43,"38,648.47",,,0.0032624
22/03/2008,10.033734,"387,788.50",43,"38,648.47",,,0.0033734
23/03/2008,10.034844,"387,831.42",43,"38,648.47",,,0.0034844
24/03/2008,10.035955,"387,874.34",43,"38,648.47",,,0.0035955
25/03/2008,10.036935,"452,608.86",46,"45,094.33",,,0.0036935
26/03/2008,10.038032,"463,158.32",49,"46,140.35",,,0.0038032
27/03/2008,10.039148,"465,209.83",50,"46,339.57",,,0.0039148
28/03/2008,10.039522,"511,228.83",52,"50,921.63",,,0.0039522
29/03/2008,10.039995,"511,252.92",52,"50,921.63",,,0.0039995
30/03/2008,10.040468,"511,277.01",52,"50,921.63",,,0.0040468
31/03/2008,10.040941,"593,261.11",54,"59,084.21",,,0.0040941
01/04/2008,10.042357,"699,984.75",56,"69,703.23",,,0.0042357
02/04/2008,10.043279,"886,329.00",58,"88,250.96",,,0.0043279
03/04/2008,9.929162,"882,601.84",59,"88,895.55",,,-0.0070838
04/04/2008,10.122909,"902,881.47",61,"89,191.90",,,0.0122909
05/04/2008,10.123377,"909,423.23",63,"89,833.98",,,0.0123377
06/04/2008,10.123844,"909,465.20",63,"89,833.98",,,0.0123844
07/04/2008,10.317726,"994,282.40",66,"96,366.43",,,0.0317726
08/04/2008,10.0549,"1,025,854.84",69,"102,025.36",,,0.00549
09/04/2008,10.136249,"1,135,654.42",71,"112,038.93",,,0.0136249
10/04/2008,10.088744,"1,232,320.35",76,"122,148.04",,,0.0088744
11/04/2008,10.084024,"1,243,931.27",78,"123,356.64",,,0.0084024
12/04/2008,10.083838,"1,253,908.37",79,"124,348.32",,,0.0083838
13/04/2008,10.083657,"1,253,885.80",79,"124,348.32",,,0.0083657
14/04/2008,10.023941,"1,247,460.21",80,"124,448.08",,,0.0023941
15/04/2008,10.06786,"1,252,925.94",80,"124,448.08",,,0.006786
16/04/2008,10.17186,"1,275,868.47",81,"125,431.19",,,0.017186
17/04/2008,10.157777,"1,274,102.06",81,"125,431.19",,,0.0157777
18/04/2008,10.030934,"1,298,748.42",84,"129,474.33",,,0.0030934
19/04/2008,10.030781,"1,300,270.37",85,"129,628.03",,,0.0030781
20/04/2008,10.030629,"1,300,250.75",85,"129,628.03",,,0.0030629
21/04/2008,10.053353,"1,303,196.34",85,"129,628.03",,,0.0053353
22/04/2008,10.114978,"1,336,184.67",87,"132,099.62",,,0.0114978
23/04/2008,9.99314,"1,318,093.26",86,"131,899.80",,,-0.000686
24/04/2008,9.760386,"1,289,075.37",87,"132,072.16",,,-0.0239614
25/04/2008,9.773157,"1,297,762.03",88,"132,788.41",,,-0.0226843
26/04/2008,9.772879,"1,297,725.07",88,"132,788.41",,,-0.0227121
27/04/2008,9.772601,"1,297,688.12",88,"132,788.41",,,-0.0227399
28/04/2008,9.743902,"1,301,877.30",89,"133,609.44",,,-0.0256098
29/04/2008,9.820096,"1,312,057.54",89,"133,609.44",,,-0.0179904
30/04/2008,9.735559,"1,301,762.61",90,"133,712.15",,,-0.0264441
01/05/2008,9.735198,"1,301,714.32",90,"133,712.15",,,-0.0264802
02/05/2008,9.611835,"1,287,219.15",90,"133,920.23",,,-0.0388165
03/05/2008,9.611492,"1,287,673.22",90,"133,972.25",,,-0.0388508
04/05/2008,9.611149,"1,287,627.33",90,"133,972.25",,,-0.0388851
05/05/2008,9.785178,"1,314,310.28",91,"134,316.45",,,-0.0214822
06/05/2008,9.908924,"1,349,919.35",92,"136,232.68",,,-0.0091076
07/05/2008,9.921644,"1,357,659.89",93,"136,838.20",,,-0.0078356
08/05/2008,9.934494,"1,365,818.19",95,"137,482.42",,,-0.0065506
09/05/2008,9.861078,"1,370,374.84",97,"138,968.06",,,-0.0138922
10/05/2008,9.860749,"1,370,329.09",97,"138,968.06",,,-0.0139251
11/05/2008,9.86042,"1,370,283.34",97,"138,968.06",,,-0.013958
12/05/2008,9.886814,"1,376,201.31",98,"139,195.63",,,-0.0113186
13/05/2008,9.853623,"1,396,888.93",101,"141,763.99",,,-0.0146377
14/05/2008,9.870817,"1,403,333.30",102,"142,169.93",,,-0.0129183
15/05/2008,9.913192,"1,410,362.16",103,"142,271.24",,,-0.0086808
16/05/2008,10.0324,"1,427,322.02",103,"142,271.24",,,0.00324
17/05/2008,10.032081,"1,427,276.58",103,"142,271.24",,,0.0032081
18/05/2008,10.031762,"1,427,231.15",103,"142,271.24",,,0.0031762
19/05/2008,10.04862,"1,429,629.57",103,"142,271.24",,,0.004862
20/05/2008,10.075531,"1,516,353.37",103,"150,498.60",,,0.0075531
21/05/2008,10.001406,"1,583,197.67",104,"158,297.51",,,0.0001406
22/05/2008,9.900742,"1,567,262.83",104,"158,297.51",,,-0.0099258
23/05/2008,9.798349,"1,556,054.25",105,"158,807.80",,,-0.0201651
24/05/2008,9.798143,"1,616,021.56",107,"164,931.40",,,-0.0201857
25/05/2008,9.797959,"1,615,991.14",107,"164,931.40",,,-0.0202041
26/05/2008,9.817487,"1,619,211.93",107,"164,931.40",,,-0.0182513
27/05/2008,9.781075,"1,613,206.52",107,"164,931.40",,,-0.0218925
28/05/2008,9.837467,"1,622,507.30",107,"164,931.40",,,-0.0162533
29/05/2008,9.771102,"1,616,561.55",109,"165,443.12",,,-0.0228898
30/05/2008,9.848436,"1,629,355.98",109,"165,443.12",,,-0.0151564
31/05/2008,9.848376,"1,642,646.05",110,"166,793.59",,,-0.0151624
01/06/2008,9.84832,"1,642,636.65",110,"166,793.59",,,-0.015168
02/06/2008,9.975968,"1,663,927.57",110,"166,793.59",,,-0.0024032
03/06/2008,9.98967,"1,668,215.78",110,"166,994.08",,,-0.001033
04/06/2008,9.940827,"1,729,550.18",111,"173,984.53",,,-0.0059173
05/06/2008,9.918813,"1,755,934.41",111,"177,030.70",,,-0.0081187
06/06/2008,9.956936,"1,770,183.31",112,"177,783.94",,,-0.0043064
07/06/2008,9.956897,"1,770,176.38",112,"177,783.94",,,-0.0043103
08/06/2008,9.956858,"1,770,169.47",112,"177,783.94",,,-0.0043142
09/06/2008,9.917923,"1,763,247.51",112,"177,783.94",,,-0.0082077
10/06/2008,9.821974,"1,747,189.25",113,"177,885.76",,,-0.0178026
11/06/2008,9.801408,"1,738,841.97",112,"177,407.36",,,-0.0198592
12/06/2008,9.763994,"1,732,204.45",112,"177,407.36",,,-0.0236006
13/06/2008,9.790112,"1,740,537.98",113,"177,785.30",,,-0.0209888
14/06/2008,9.789929,"1,747,005.51",114,"178,449.24",,,-0.0210071
15/06/2008,9.789749,"1,746,973.30",114,"178,449.24",,,-0.0210251
16/06/2008,9.83577,"1,754,303.32",113,"178,359.53",,,-0.016423
17/06/2008,9.737734,"1,736,817.72",113,"178,359.53",,,-0.0262266
18/06/2008,9.889794,"1,764,239.09",113,"178,389.87",,,-0.0110206
19/06/2008,9.869053,"1,764,426.80",115,"178,783.80",,,-0.0130947
20/06/2008,9.867336,"1,751,596.24",115,"177,514.61",,,-0.0132664
21/06/2008,9.867212,"1,756,574.33",116,"178,021.33",,,-0.0132788
22/06/2008,9.867091,"1,756,552.67",116,"178,021.33",,,-0.0132909
23/06/2008,9.848774,"1,760,091.86",118,"178,711.78",,,-0.0151226
24/06/2008,9.814115,"1,767,848.61",119,"180,133.27",,,-0.0185885
25/06/2008,9.837984,"1,772,148.32",119,"180,133.27",,,-0.0162016
26/06/2008,9.79745,"1,758,737.65",119,"179,509.74",,,-0.020255
27/06/2008,9.824971,"1,773,677.98",120,"180,527.55",,,-0.0175029
28/06/2008,9.824809,"1,773,648.80",120,"180,527.55",,,-0.0175191
29/06/2008,9.824648,"1,773,619.64",120,"180,527.55",,,-0.0175352
30/06/2008,9.809228,"1,771,835.97",121,"180,629.50",,,-0.0190772
01/07/2008,9.801266,"1,770,897.71",121,"180,680.51",,,-0.0198734
02/07/2008,9.662985,"1,753,842.54",123,"181,501.11",,,-0.0337015
03/07/2008,9.455635,"1,718,208.27",123,"181,712.63",,,-0.0544365
04/07/2008,9.415554,"1,710,925.03",123,"181,712.63",,,-0.0584446
05/07/2008,9.415479,"1,712,111.37",124,"181,840.08",,,-0.0584521
06/07/2008,9.415404,"1,712,097.78",124,"181,840.08",,,-0.0584596
07/07/2008,9.382096,"1,702,660.66",124,"181,479.77",,,-0.0617904
08/07/2008,9.224768,"1,674,108.81",124,"181,479.77",,,-0.0775232
09/07/2008,9.272721,"1,682,811.27",124,"181,479.77",,,-0.0727279
10/07/2008,9.353212,"1,689,273.26",124,"180,608.90",,,-0.0646788
11/07/2008,9.354128,"1,689,438.87",124,"180,608.90",,,-0.0645872
12/07/2008,9.354011,"1,689,517.69",124,"180,619.59",,,-0.0645989
13/07/2008,9.353894,"1,689,496.54",124,"180,619.59",,,-0.0646106
14/07/2008,9.492832,"1,714,591.41",124,"180,619.59",,,-0.0507168
15/07/2008,9.378308,"1,694,906.20",125,"180,726.22",,,-0.0621692
16/07/2008,9.28972,"1,669,683.56",124,"179,734.54",,,-0.071028
17/07/2008,9.279499,"1,667,846.37",124,"179,734.54",,,-0.0720501
18/07/2008,9.251389,"1,662,794.14",124,"179,734.54",,,-0.0748611
19/07/2008,9.251264,"1,662,771.60",124,"179,734.54",,,-0.0748736
20/07/2008,9.251138,"1,662,749.06",124,"179,734.54",,,-0.0748862
21/07/2008,9.241314,"1,660,983.33",124,"179,734.54",,,-0.0758686
22/07/2008,9.174294,"1,646,671.89",123,"179,487.58",,,-0.0825706
23/07/2008,9.06951,"1,627,059.21",123,"179,398.80",,,-0.093049
24/07/2008,8.963169,"1,607,981.75",123,"179,398.80",,,-0.1036831
25/07/2008,8.976391,"1,610,653.83",123,"179,432.22",,,-0.1023609
26/07/2008,8.976295,"1,610,786.51",123,"179,448.93",,,-0.1023705
27/07/2008,8.976198,"1,610,769.21",123,"179,448.93",,,-0.1023802
28/07/2008,8.945405,"1,605,243.40",123,"179,448.93",,,-0.1054595
29/07/2008,8.91339,"1,599,498.30",123,"179,448.93",,,-0.108661
30/07/2008,8.914492,"1,593,987.03",123,"178,808.51",,,-0.1085508
31/07/2008,9.013283,"1,611,651.74",123,"178,808.51",,,-0.0986717
01/08/2008,9.023224,"1,613,929.68",123,"178,863.98",,,-0.0976776
02/08/2008,9.023138,"1,613,914.43",123,"178,863.98",,,-0.0976862
03/08/2008,9.023053,"1,613,899.18",123,"178,863.98",,,-0.0976947
04/08/2008,8.877253,"1,586,802.70",123,"178,749.29",,,-0.1122747
05/08/2008,8.843971,"1,581,453.46",123,"178,817.13",,,-0.1156029
06/08/2008,8.870438,"1,586,186.26",123,"178,817.13",,,-0.1129562
07/08/2008,8.850036,"1,574,392.59",123,"177,896.75",,,-0.1149964
08/08/2008,8.749396,"1,556,489.18",123,"177,896.75",,,-0.1250604
09/08/2008,8.749335,"1,556,478.16",123,"177,896.75",,,-0.1250665
10/08/2008,8.749273,"1,556,467.16",123,"177,896.75",,,-0.1250727
11/08/2008,8.644403,"1,538,111.15",123,"177,931.45",,,-0.1355597
12/08/2008,8.554963,"1,522,196.99",123,"177,931.45",,,-0.1445037
13/08/2008,8.625911,"1,535,320.90",123,"177,989.42",,,-0.1374089
14/08/2008,8.567121,"1,519,766.04",123,"177,395.18",,,-0.1432879
15/08/2008,8.510197,"1,509,263.40",123,"177,347.65",,,-0.1489803
16/08/2008,8.510116,"1,509,249.04",123,"177,347.65",,,-0.1489884
17/08/2008,8.510035,"1,509,234.69",123,"177,347.65",,,-0.1489965
18/08/2008,8.56358,"1,509,761.33",121,"176,300.26",,,-0.143642
19/08/2008,8.629347,"1,521,356.13",121,"176,300.26",,,-0.1370653
20/08/2008,8.606406,"1,513,865.78",119,"175,899.88",,,-0.1393594
21/08/2008,8.697333,"1,529,859.86",119,"175,899.88",,,-0.1302667
22/08/2008,8.66113,"1,523,491.77",119,"175,899.88",,,-0.133887
23/08/2008,8.661044,"1,523,626.54",119,"175,917.20",,,-0.1338956
24/08/2008,8.660957,"1,523,611.31",119,"175,917.20",,,-0.1339043
25/08/2008,8.710556,"1,532,336.57",119,"175,917.20",,,-0.1289444
26/08/2008,8.768888,"1,545,598.17",120,"176,259.32",,,-0.1231112
27/08/2008,8.888142,"1,566,617.87",120,"176,259.32",,,-0.1111858
28/08/2008,8.865078,"1,564,552.68",121,"176,484.92",,,-0.1134922
29/08/2008,8.883515,"1,567,806.46",121,"176,484.92",,,-0.1116485
30/08/2008,8.883335,"1,567,774.74",121,"176,484.92",,,-0.1116665
31/08/2008,8.883156,"1,567,743.04",121,"176,484.92",,,-0.1116844
01/09/2008,8.939991,"1,577,773.60",121,"176,484.92",,,-0.1060009
02/09/2008,8.904045,"1,571,628.85",121,"176,507.30",,,-0.1095955
03/09/2008,8.810637,"1,555,141.64",121,"176,507.30",,,-0.1189363
04/09/2008,8.667777,"1,522,023.73",119,"175,595.62",,,-0.1332223
05/09/2008,8.571875,"1,488,091.89",118,"173,601.68",,,-0.1428125
06/09/2008,8.571726,"1,488,066.04",118,"173,601.68",,,-0.1428274
07/09/2008,8.571577,"1,488,040.20",118,"173,601.68",,,-0.1428423
08/09/2008,8.488803,"1,483,670.52",119,"174,779.70",,,-0.1511197
09/09/2008,8.395735,"1,464,349.50",119,"174,415.89",,,-0.1604265
10/09/2008,8.403083,"1,465,631.09",119,"174,415.89",,,-0.1596917
11/09/2008,8.368755,"1,459,643.73",119,"174,415.89",,,-0.1631245
12/09/2008,8.461992,"1,475,905.90",119,"174,415.89",,,-0.1538008
13/09/2008,8.461888,"1,471,824.02",119,"173,935.66",,,-0.1538112
14/09/2008,8.461784,"1,471,806.01",119,"173,935.66",,,-0.1538216
15/09/2008,8.367552,"1,455,415.61",119,"173,935.66",,,-0.1632448
16/09/2008,8.285368,"1,413,271.03",117,"170,574.32",,,-0.1714632
17/09/2008,8.143196,"1,289,020.12",117,"158,294.13",,,-0.1856804
18/09/2008,8.086608,"1,280,062.62",117,"158,294.13",,,-0.1913392
19/09/2008,8.503309,"1,346,023.98",117,"158,294.13",,,-0.1496691
20/09/2008,8.503117,"1,345,993.53",117,"158,294.13",,,-0.1496883
21/09/2008,8.502925,"1,345,963.10",117,"158,294.13",,,-0.1497075
22/09/2008,8.448865,"1,335,107.85",116,"158,022.15",,,-0.1551135
23/09/2008,8.380704,"1,324,336.94",116,"158,022.15",,,-0.1619296
24/09/2008,8.316315,"1,314,161.92",116,"158,022.15",,,-0.1683685
25/09/2008,8.364501,"1,321,776.39",116,"158,022.15",,,-0.1635499
26/09/2008,8.305759,"1,312,493.93",116,"158,022.15",,,-0.1694241
27/09/2008,8.305572,"1,315,464.37",117,"158,383.36",,,-0.1694428
28/09/2008,8.305386,"1,315,434.95",117,"158,383.36",,,-0.1694614
29/09/2008,8.054008,"1,275,620.87",117,"158,383.36",,,-0.1945992
30/09/2008,8.154794,"1,287,917.66",116,"157,933.81",,,-0.1845206
01/10/2008,8.152984,"1,287,631.84",116,"157,933.81",,,-0.1847016
02/10/2008,7.876658,"1,243,990.62",116,"157,933.81",,,-0.2123342
03/10/2008,7.828408,"1,210,916.04",116,"154,682.28",,,-0.2171592
04/10/2008,7.828239,"1,211,089.85",116,"154,707.82",,,-0.2171761
05/10/2008,7.82807,"1,211,063.70",116,"154,707.82",,,-0.217193
06/10/2008,7.526911,"1,152,378.41",114,"153,101.10",,,-0.2473089
07/10/2008,7.336889,"1,123,285.75",114,"153,101.10",,,-0.2663111
08/10/2008,7.33676,"1,123,266.13",114,"153,101.10",,,-0.266324
09/10/2008,7.153351,"1,094,306.70",113,"152,978.19",,,-0.2846649
10/10/2008,6.616281,"918,583.39",111,"138,836.81",,,-0.3383719
11/10/2008,6.616136,"916,732.08",110,"138,560.04",,,-0.3383864
12/10/2008,6.615992,"916,712.08",110,"138,560.04",,,-0.3384008
13/10/2008,7.031792,"974,325.42",110,"138,560.04",,,-0.2968208
14/10/2008,7.260097,"1,005,959.35",110,"138,560.04",,,-0.2739903
15/10/2008,6.862942,"950,929.46",110,"138,560.04",,,-0.3137058
16/10/2008,6.640577,"966,343.59",112,"145,521.03",,,-0.3359423
17/10/2008,6.66479,"969,206.24",111,"145,421.86",,,-0.333521
18/10/2008,6.664615,"969,180.76",111,"145,421.86",,,-0.3335385
19/10/2008,6.66444,"969,155.28",111,"145,421.86",,,-0.333556
20/10/2008,6.802982,"989,302.38",111,"145,421.86",,,-0.3197018
21/10/2008,6.684839,"972,121.72",111,"145,421.86",,,-0.3315161
22/10/2008,6.365305,"921,250.40",109,"144,729.98",,,-0.3634695
23/10/2008,6.162452,"891,723.31",108,"144,702.67",,,-0.3837548
24/10/2008,6.096165,"872,764.18",108,"143,166.10",,,-0.3903835
25/10/2008,6.096056,"872,748.53",108,"143,166.10",,,-0.3903944
26/10/2008,6.095946,"872,732.89",108,"143,166.10",,,-0.3904054
27/10/2008,5.959861,"850,250.03",108,"142,662.73",,,-0.4040139
28/10/2008,6.026896,"859,813.39",108,"142,662.73",,,-0.3973104
29/10/2008,6.221733,"888,409.45",108,"142,791.32",,,-0.3778267
30/10/2008,6.350622,"906,813.67",108,"142,791.32",,,-0.3649378
31/10/2008,6.449913,"922,091.58",109,"142,961.86",,,-0.3550087
01/11/2008,6.44978,"922,072.51",109,"142,961.86",,,-0.355022
02/11/2008,6.449646,"922,053.44",109,"142,961.86",,,-0.3550354
03/11/2008,6.563403,"938,316.30",109,"142,961.86",,,-0.3436597
04/11/2008,6.939586,"997,796.18",112,"143,783.23",,,-0.3060414
05/11/2008,6.805878,"978,571.22",112,"143,783.23",,,-0.3194122
06/11/2008,6.551095,"941,937.70",112,"143,783.23",,,-0.3448905
07/11/2008,6.732347,"967,998.66",112,"143,783.23",,,-0.3267653
08/11/2008,6.732173,"970,973.66",113,"144,228.86",,,-0.3267827
09/11/2008,6.732001,"970,948.80",113,"144,228.86",,,-0.3267999
10/11/2008,6.874222,"991,461.15",113,"144,228.86",,,-0.3125778
11/11/2008,6.739031,"971,962.80",113,"144,228.86",,,-0.3260969
12/11/2008,6.52709,"954,694.76",114,"146,266.52",,,-0.347291
13/11/2008,6.624314,"968,915.31",114,"146,266.52",,,-0.3375686
14/11/2008,6.534791,"955,821.13",114,"146,266.52",,,-0.3465209
15/11/2008,6.534655,"955,801.21",114,"146,266.52",,,-0.3465345
16/11/2008,6.534519,"955,781.29",114,"146,266.52",,,-0.3465481
17/11/2008,6.339998,"924,561.47",114,"145,829.92",,,-0.3660002
18/11/2008,6.281439,"910,318.93",115,"144,922.04",,,-0.3718561
19/11/2008,6.191473,"897,280.98",115,"144,922.04",,,-0.3808527
20/11/2008,6.130759,"879,767.26",114,"143,500.55",,,-0.3869241
21/11/2008,6.248017,"896,593.91",114,"143,500.55",,,-0.3751983
22/11/2008,6.247895,"896,576.41",114,"143,500.55",,,-0.3752105
23/11/2008,6.247774,"896,558.91",114,"143,500.55",,,-0.3752226
24/11/2008,6.393841,"915,610.36",113,"143,201.92",,,-0.3606159
25/11/2008,6.418343,"920,119.08",114,"143,357.73",,,-0.3581657
26/11/2008,6.574563,"942,514.47",114,"143,357.73",,,-0.3425437
27/11/2008,6.569872,"941,841.86",114,"143,357.73",,,-0.3430128
28/11/2008,6.624178,"1,072,825.71",116,"161,956.04",,,-0.3375822
29/11/2008,6.624088,"1,072,811.01",116,"161,956.04",,,-0.3375912
30/11/2008,6.623997,"1,055,667.97",115,"159,370.24",,,-0.3376003
01/12/2008,6.401319,"1,020,179.71",115,"159,370.24",,,-0.3598681
02/12/2008,6.436602,"1,025,802.77",115,"159,370.24",,,-0.3563398
03/12/2008,6.41703,"1,022,683.62",115,"159,370.24",,,-0.358297
04/12/2008,6.349179,"1,007,612.73",114,"158,699.68",,,-0.3650821
05/12/2008,6.331249,"1,004,917.14",114,"158,723.38",,,-0.3668751
06/12/2008,6.331228,"1,006,263.95",114,"158,936.61",,,-0.3668772
07/12/2008,6.331209,"1,006,260.83",114,"158,936.61",,,-0.3668791
08/12/2008,6.417897,"1,020,038.76",114,"158,936.61",,,-0.3582103
09/12/2008,6.460485,"1,029,924.56",115,"159,419.08",,,-0.3539515
10/12/2008,6.57986,"1,050,955.25",115,"159,723.04",,,-0.342014
11/12/2008,6.572875,"1,043,839.58",115,"158,810.19",,,-0.3427125
12/12/2008,6.552067,"1,040,535.07",115,"158,810.19",,,-0.3447933
13/12/2008,6.552018,"1,040,527.32",115,"158,810.19",,,-0.3447982
14/12/2008,6.55197,"1,040,519.55",115,"158,810.19",,,-0.344803
15/12/2008,6.5506,"1,004,128.75",114,"153,288.05",,,-0.34494
16/12/2008,6.763846,"1,036,816.78",114,"153,288.05",,,-0.3236154
17/12/2008,6.733761,"1,032,205.01",114,"153,288.05",,,-0.3266239
18/12/2008,6.520587,"985,584.52",113,"151,149.65",,,-0.3479413
19/12/2008,6.537508,"988,142.13",113,"151,149.65",,,-0.3462492
20/12/2008,6.537383,"988,123.16",113,"151,149.65",,,-0.3462617
21/12/2008,6.537258,"988,104.20",113,"151,149.65",,,-0.3462742
22/12/2008,6.545244,"989,311.39",113,"151,149.65",,,-0.3454756
23/12/2008,6.583529,"995,098.17",113,"151,149.65",,,-0.3416471
24/12/2008,6.633871,"1,002,707.23",113,"151,149.65",,,-0.3366129
25/12/2008,6.633737,"1,002,687.02",113,"151,149.65",,,-0.3366263
26/12/2008,6.64294,"1,004,078.13",113,"151,149.65",,,-0.335706
27/12/2008,6.642806,"1,004,057.85",113,"151,149.65",,,-0.3357194
28/12/2008,6.642672,"1,004,037.57",113,"151,149.65",,,-0.3357328
29/12/2008,6.653998,"1,000,179.27",112,"150,312.52",,,-0.3346002
30/12/2008,6.672738,"1,002,996.07",112,"150,312.52",,,-0.3327262
31/12/2008,6.67559,"1,001,424.88",110,"150,012.94",,,-0.332441
01/01/2009,6.67544,"1,001,402.43",110,"150,012.94",,,-0.332456
02/01/2009,6.729318,"1,009,484.71",110,"150,012.94",,,-0.3270682
03/01/2009,6.729119,"1,009,454.97",110,"150,012.94",,,-0.3270881
04/01/2009,6.728921,"1,009,425.23",110,"150,012.94",,,-0.3271079
05/01/2009,6.781639,"1,015,908.18",110,"149,802.75",,,-0.3218361
06/01/2009,6.728524,"1,017,951.36",110,"151,288.96",,,-0.3271476
07/01/2009,6.620168,"1,016,558.26",111,"153,554.76",,,-0.3379832
08/01/2009,6.609972,"1,014,992.66",111,"153,554.76",,,-0.3390028
09/01/2009,6.585177,"1,011,185.30",111,"153,554.76",,,-0.3414823
10/01/2009,6.585051,"1,011,165.88",111,"153,554.76",,,-0.3414949
11/01/2009,6.584924,"1,011,146.46",111,"153,554.76",,,-0.3415076
12/01/2009,6.495061,"997,347.54",111,"153,554.76",,,-0.3504939
13/01/2009,6.486184,"995,984.45",111,"153,554.76",,,-0.3513816
14/01/2009,6.315943,"969,843.10",111,"153,554.76",,,-0.3684057
15/01/2009,6.326879,"971,522.47",111,"153,554.76",,,-0.3673121
16/01/2009,6.380913,"979,819.52",111,"153,554.76",,,-0.3619087
17/01/2009,6.38078,"983,799.16",111,"154,181.65",,,-0.361922
18/01/2009,6.380649,"983,779.00",111,"154,181.65",,,-0.3619351
19/01/2009,6.393937,"985,827.73",111,"154,181.65",,,-0.3606063
20/01/2009,6.346402,"978,498.70",111,"154,181.65",,,-0.3653598
21/01/2009,6.393834,"985,811.88",111,"154,181.65",,,-0.3606166
22/01/2009,6.327623,"975,603.39",111,"154,181.65",,,-0.3672377
23/01/2009,6.385813,"984,575.09",111,"154,181.65",,,-0.3614187
24/01/2009,6.385685,"999,555.39",112,"156,530.65",,,-0.3614315
25/01/2009,6.385563,"999,536.37",112,"156,530.65",,,-0.3614437
26/01/2009,6.354398,"994,658.10",112,"156,530.65",,,-0.3645602
27/01/2009,6.340719,"990,573.87",111,"156,224.22",,,-0.3659281
28/01/2009,6.387719,"997,916.37",111,"156,224.22",,,-0.3612281
29/01/2009,6.390024,"998,276.45",111,"156,224.22",,,-0.3609976
30/01/2009,6.337573,"990,082.45",111,"156,224.22",,,-0.3662427
31/01/2009,6.337483,"990,068.33",111,"156,224.22",,,-0.3662517
01/02/2009,6.337393,"990,054.22",111,"156,224.22",,,-0.3662607
02/02/2009,6.274208,"980,183.23",111,"156,224.22",,,-0.3725792
03/02/2009,6.272449,"979,908.47",111,"156,224.22",,,-0.3727551
04/02/2009,6.321896,"987,633.25",111,"156,224.22",,,-0.3678104
05/02/2009,6.340092,"990,475.99",111,"156,224.22",,,-0.3659908
06/02/2009,6.409497,"1,001,009.84",111,"156,176.04",,,-0.3590503
07/02/2009,6.409404,"1,000,995.33",111,"156,176.04",,,-0.3590596
08/02/2009,6.409311,"1,000,980.83",111,"156,176.04",,,-0.3590689
09/02/2009,6.422739,"1,003,078.01",111,"156,176.04",,,-0.3577261
10/02/2009,6.314887,"986,234.07",111,"156,176.04",,,-0.3685113
11/02/2009,6.381739,"996,674.76",111,"156,176.04",,,-0.3618261
12/02/2009,6.408344,"1,000,829.81",111,"156,176.04",,,-0.3591656
13/02/2009,6.334719,"989,331.40",111,"156,176.04",,,-0.3665281
14/02/2009,6.334589,"989,411.09",111,"156,191.83",,,-0.3665411
15/02/2009,6.334459,"989,390.79",111,"156,191.83",,,-0.3665541
16/02/2009,6.36232,"993,742.35",111,"156,191.83",,,-0.363768
17/02/2009,6.319053,"986,984.47",111,"156,191.83",,,-0.3680947
18/02/2009,6.294444,"940,273.01",110,"149,381.42",,,-0.3705556
