Fecha,Valor Cuota,Patrimonio,Nº Partícipes,Nº de Cuotas,Rentabilidad.Anual,Rentabilidad.B,Rentabilidad.Acumulada
16/02/2014,105.672108,"25,493,900.29",144,"85,803.88",0.05672108,5.672108,0.05672108
17/02/2014,105.674245,"25,435,625.33",146,"85,926.90",0.056651092,5.665599,0.05674245
18/02/2014,105.69048,"25,769,881.20",147,"86,881.43",0.056722061,5.673187,0.0569048
19/02/2014,105.022787,"25,655,943.76",147,"86,979.03",0.049955648,4.99686,0.05022787
20/02/2014,105.468732,"25,765,857.04",148,"86,988.51",0.054322293,5.43411,0.05468732
21/02/2014,105.747409,"25,584,179.21",147,"86,202.77",0.057015705,5.704043,0.05747409
22/02/2014,105.741486,"25,582,746.26",147,"86,202.77",0.056864001,5.689364,0.05741486
23/02/2014,105.735563,"25,581,313.36",147,"86,202.77",0.056689789,5.672551,0.05735563
24/02/2014,106.217663,"25,696,146.25",147,"86,202.86",0.061374358,6.142075,0.06217663
25/02/2014,105.686724,"25,678,107.42",149,"86,553.51",0.055936284,5.59856,0.05686724
26/02/2014,105.590502,"25,591,592.89",149,"86,260.61",0.054842361,5.489761,0.05590502
27/02/2014,106.501766,"25,739,653.28",148,"86,250.63",0.063845005,6.391538,0.06501766
28/02/2014,106.447057,"25,683,238.79",148,"86,170.40",0.063217611,6.329211,0.06447057
01/03/2014,106.441084,"25,681,797.67",148,"86,170.40",0.063083272,6.316205,0.06441084
02/03/2014,106.435112,"25,680,356.65",148,"86,170.40",0.062936861,6.30206,0.06435112
03/03/2014,104.920831,"25,359,037.88",149,"86,209.48",0.047728655,4.779606,0.04920831
04/03/2014,106.493903,"25,980,999.27",151,"87,127.96",0.063350395,6.344504,0.06493903
05/03/2014,106.553903,"26,054,477.52",153,"87,381.35",0.063862659,6.396329,0.06553903
06/03/2014,107.46649,"26,348,521.80",153,"87,613.98",0.072889729,7.301033,0.0746649
07/03/2014,106.936418,"26,401,410.24",153,"88,095.94",0.067511226,6.762841,0.06936418
08/03/2014,106.930427,"26,399,931.09",153,"88,095.94",0.067365603,6.748796,0.06930427
09/03/2014,106.924436,"26,398,452.00",153,"88,095.94",0.067219993,6.73475,0.06924436
10/03/2014,106.411796,"26,305,953.93",153,"88,159.84",0.062016463,6.213918,0.06411796
11/03/2014,105.747271,"26,151,897.28",154,"88,304.52",0.055298057,5.541201,0.05747271
12/03/2014,105.591503,"26,168,387.81",154,"88,304.52",0.053657421,5.377239,0.05591503
13/03/2014,104.200172,"25,820,967.44",154,"88,311.33",0.039690332,3.977857,0.04200172
14/03/2014,104.145127,"25,765,720.72",154,"88,263.32",0.03906486,3.915458,0.04145127
15/03/2014,104.139295,"25,764,277.89",154,"88,263.32",0.038927326,3.901971,0.04139295
16/03/2014,104.133464,"25,762,835.14",154,"88,263.32",0.038793471,3.888837,0.04133464
17/03/2014,105.173169,"26,061,294.34",154,"88,270.92",0.049092478,4.921598,0.05173169
18/03/2014,106.005535,"26,296,093.18",154,"88,285.07",0.057322014,5.74702,0.06005535
19/03/2014,104.798565,"26,026,295.16",154,"88,285.07",0.045211022,4.533104,0.04798565
20/03/2014,104.984625,"26,067,868.11",154,"88,285.07",0.046996618,4.712453,0.04984625
21/03/2014,104.95684,"26,039,656.82",154,"88,285.07",0.046656476,4.678628,0.0495684
22/03/2014,104.950962,"26,038,198.59",154,"88,285.07",0.046560966,4.669215,0.04950962
23/03/2014,104.945085,"26,036,740.48",154,"88,285.07",0.046466526,4.659904,0.04945085
24/03/2014,105.119952,"26,070,844.15",154,"88,285.07",0.048181658,4.832038,0.05119952
25/03/2014,105.982677,"26,283,068.89",153,"88,191.33",0.056755342,5.69203,0.05982677
26/03/2014,105.769745,"26,229,445.54",154,"88,207.40",0.054663426,5.482068,0.05769745
27/03/2014,106.267612,"26,350,097.81",154,"88,207.40",0.059670492,5.983974,0.06267612
28/03/2014,106.938937,"26,677,711.14",154,"88,778.21",0.066407715,6.659339,0.06938937
29/03/2014,106.932946,"26,676,216.58",154,"88,778.21",0.066391094,6.657403,0.06932946
30/03/2014,106.926955,"26,674,722.09",154,"88,778.21",0.066374471,6.655467,0.06926955
31/03/2014,107.570123,"26,821,801.42",154,"88,778.21",0.072832134,7.302691,0.07570123
01/04/2014,108.423536,"27,077,216.34",155,"88,997.40",0.081387224,8.160158,0.08423536
02/04/2014,108.695995,"27,206,629.05",157,"89,144.60",0.084133624,8.435296,0.08695995
03/04/2014,108.345028,"27,157,678.32",157,"89,142.29",0.080607256,8.081933,0.08345028
04/04/2014,107.717089,"27,558,014.37",160,"91,090.57",0.076046679,7.612613,0.07717089
05/04/2014,107.711053,"27,556,470.33",160,"91,090.57",0.075128649,7.526714,0.07711053
06/04/2014,107.705018,"27,554,926.38",160,"91,090.57",0.076570772,7.660487,0.07705018
07/04/2014,107.267384,"27,415,775.91",160,"91,204.91",0.072241609,7.227073,0.07267384
08/04/2014,107.731287,"27,572,563.70",160,"91,757.18",0.076924197,7.695196,0.07731287
09/04/2014,108.794661,"27,905,616.20",161,"91,757.18",0.086369983,8.649533,0.08794661
10/04/2014,107.090395,"27,688,544.93",162,"92,831.04",0.0679942,6.817945,0.07090395
11/04/2014,106.487931,"28,370,676.71",162,"95,669.89",0.059301652,5.96139,0.06487931
12/04/2014,106.481978,"28,369,090.59",163,"95,669.89",0.058919512,5.924781,0.06481978
13/04/2014,106.476025,"28,367,504.57",163,"95,669.89",0.06001314,6.02819,0.06476025
14/04/2014,106.902814,"28,538,485.78",163,"96,225.10",0.064308973,6.459412,0.06902814
15/04/2014,106.642141,"28,474,398.25",162,"96,226.35",0.06176061,6.203172,0.06642141
16/04/2014,107.782919,"28,838,113.96",163,"96,226.35",0.079148103,7.905137,0.07782919
17/04/2014,108.239633,"28,960,311.00",163,"96,226.35",0.080037022,8.021186,0.08239633
18/04/2014,108.23358,"28,958,691.38",163,"96,226.35",0.084056338,8.392293,0.0823358
19/04/2014,108.227527,"28,957,071.87",163,"96,226.35",0.084892704,8.468789,0.08227527
20/04/2014,108.221474,"28,955,452.43",163,"96,226.35",0.08229759,8.229129,0.08221474
21/04/2014,108.271284,"28,920,852.27",163,"96,233.28",0.082850135,8.283963,0.08271284
22/04/2014,108.519419,"29,068,928.27",163,"96,251.69",0.085386325,8.537121,0.08519419
23/04/2014,108.155097,"28,992,512.88",164,"96,001.23",0.080681583,8.074649,0.08155097
24/04/2014,108.242615,"29,025,191.40",165,"96,107.45",0.080035545,8.02127,0.08242615
25/04/2014,107.39515,"28,939,348.23",166,"96,107.45",0.070710534,7.092457,0.0739515
26/04/2014,107.38914,"28,937,728.74",166,"96,107.45",0.06958917,6.986908,0.0738914
27/04/2014,107.38313,"28,936,109.34",166,"96,107.45",0.070073267,7.031936,0.0738313
28/04/2014,107.697675,"29,349,483.21",166,"97,043.42",0.073263986,7.351743,0.07697675
29/04/2014,108.352003,"29,414,736.98",167,"96,706.28",0.079841335,8.011333,0.08352003
30/04/2014,108.595425,"29,369,958.37",167,"96,322.03",0.080644579,8.104082,0.08595425
01/05/2014,108.744117,"29,410,172.68",167,"96,322.03",0.081262393,8.172676,0.08744117
02/05/2014,108.802634,"30,790,487.76",168,"100,935.89",0.083867983,8.418975,0.08802634
03/05/2014,108.796556,"30,788,767.82",168,"100,935.89",0.082171236,8.261121,0.08796556
04/05/2014,108.790479,"30,815,084.99",169,"101,027.81",0.079969959,8.055752,0.08790479
05/05/2014,108.694351,"30,810,917.01",169,"101,027.81",0.079066369,7.964355,0.08694351
06/05/2014,108.379091,"30,920,829.41",171,"101,802.87",0.075987152,7.653826,0.08379091
07/05/2014,108.795515,"31,007,052.53",172,"101,830.44",0.079760684,8.0366,0.08795515
08/05/2014,108.664176,"30,870,161.83",172,"101,885.65",0.077227855,7.790275,0.08664176
09/05/2014,108.643684,"31,052,838.00",173,"102,540.99",0.075895048,7.663868,0.08643684
10/05/2014,108.637597,"31,272,417.74",174,"103,271.86",0.076802133,7.748498,0.08637597
11/05/2014,108.631509,"31,270,665.42",174,"103,271.86",0.076335266,7.704305,0.08631509
12/05/2014,109.731197,"31,548,692.15",174,"103,271.86",0.087280438,8.808571,0.09731197
13/05/2014,109.88184,"31,750,174.54",175,"103,766.55",0.088822487,8.963792,0.0988184
14/05/2014,109.657223,"31,684,830.29",176,"103,768.83",0.087214035,8.796473,0.09657223
15/05/2014,108.982371,"31,551,637.55",177,"103,860.59",0.079224089,8.000219,0.08982371
16/05/2014,109.535541,"32,127,666.34",179,"105,279.31",0.084207952,8.507375,0.09535541
17/05/2014,109.529386,"32,487,975.93",180,"106,465.99",0.084963972,8.577291,0.09529386
18/05/2014,109.523231,"32,486,150.18",181,"106,465.99",0.083482666,8.438798,0.09523231
19/05/2014,109.605315,"32,530,335.20",181,"106,465.99",0.084347371,8.525792,0.09605315
20/05/2014,108.859777,"32,392,655.98",182,"106,603.78",0.077023931,7.785164,0.08859777
21/05/2014,109.661416,"32,714,738.54",182,"106,972.52",0.084601815,8.553881,0.09661416
22/05/2014,110.037331,"32,812,758.36",182,"106,972.52",0.088238299,8.922225,0.10037331
23/05/2014,110.296817,"32,902,176.56",183,"107,065.45",0.091973039,9.289912,0.10296817
24/05/2014,110.290619,"32,964,410.17",186,"107,273.99",0.092534931,9.341335,0.10290619
25/05/2014,110.284421,"32,973,702.48",186,"107,310.26",0.093965976,9.472857,0.10284421
26/05/2014,110.27774,"32,997,739.57",186,"107,310.26",0.093959192,9.471658,0.1027774
27/05/2014,110.568583,"33,340,871.38",188,"108,265.18",0.096904016,9.767983,0.10568583
28/05/2014,110.538343,"33,219,879.60",189,"108,360.90",0.096663649,9.743224,0.10538343
29/05/2014,111.03768,"33,617,704.88",190,"109,735.21",0.100135605,10.106777,0.1103768
30/05/2014,110.73844,"33,585,158.82",189,"109,650.98",0.100980098,10.156749,0.1073844
31/05/2014,110.732228,"33,733,438.61",189,"110,141.28",0.100055992,10.07169,0.10732228
01/06/2014,110.726016,"33,731,546.10",190,"110,141.28",0.107935181,10.786942,0.10726016
02/06/2014,110.951399,"33,890,637.11",190,"110,141.28",0.11025153,11.017829,0.10951399
03/06/2014,110.983102,"33,899,670.27",189,"109,936.99",0.110629929,11.055035,0.10983102
04/06/2014,110.92348,"34,013,485.61",189,"110,072.22",0.106043014,10.634903,0.1092348
05/06/2014,111.755782,"34,396,876.01",190,"110,519.62",0.116488804,11.660034,0.11755782
06/06/2014,112.458173,"34,591,933.00",191,"110,519.62",0.134977465,13.374115,0.12458173
07/06/2014,112.451854,"34,706,360.59",193,"110,891.44",0.127671419,12.731446,0.12451854
08/06/2014,112.445535,"34,704,410.47",193,"110,891.44",0.121103631,12.146569,0.12445535
09/06/2014,112.578244,"34,794,056.32",193,"110,891.44",0.122485711,12.284545,0.12578244
10/06/2014,112.603888,"34,998,065.29",196,"111,424.28",0.122800364,12.315456,0.12603888
11/06/2014,112.159045,"35,196,931.27",197,"112,172.11",0.122110167,12.205361,0.12159045
12/06/2014,111.728867,"35,036,870.26",199,"112,172.11",0.130813196,12.924867,0.11728867
13/06/2014,111.933784,"35,618,947.93",200,"113,941.01",0.138639869,13.628967,0.11933784
14/06/2014,111.927493,"36,873,706.11",199,"117,961.47",0.120977111,12.079341,0.11927493
15/06/2014,111.9212,"36,871,632.91",200,"117,961.47",0.132024663,13.053036,0.119212
16/06/2014,111.813995,"36,870,608.31",200,"117,961.47",0.131002239,12.951242,0.11813995
17/06/2014,111.915954,"37,340,799.31",201,"119,037.56",0.132095509,13.058611,0.11915954
18/06/2014,112.865928,"38,566,453.49",201,"121,962.19",0.131638443,13.129189,0.12865928
19/06/2014,112.948548,"38,563,001.35",202,"121,962.19",0.126535489,12.686684,0.12948548
20/06/2014,112.894491,"38,802,040.95",204,"122,418.37",0.147905018,14.546205,0.12894491
21/06/2014,112.888181,"39,107,304.62",205,"123,388.36",0.187340908,17.811712,0.12888181
22/06/2014,112.881871,"39,105,118.75",205,"123,388.36",0.179510929,17.179603,0.12881871
23/06/2014,112.680187,"38,979,636.36",205,"123,388.36",0.177470203,16.983339,0.12680187
24/06/2014,112.132483,"38,799,926.95",206,"123,406.19",0.171813235,16.441054,0.12132483
25/06/2014,112.101556,"38,979,025.79",207,"124,001.19",0.190872232,17.967565,0.12101556
26/06/2014,112.075344,"39,002,005.30",208,"124,045.80",0.175390948,16.723798,0.12075344
27/06/2014,112.301294,"40,184,822.58",211,"127,837.68",0.165837727,15.9746,0.12301294
28/06/2014,112.294977,"40,185,823.72",210,"127,848.06",0.156097728,15.162205,0.12294977
29/06/2014,112.288661,"40,210,492.52",211,"127,933.73",0.15539695,15.102442,0.12288661
30/06/2014,112.281122,"40,147,461.85",212,"127,933.73",0.155384787,15.100405,0.12281122
01/07/2014,113.11845,"40,607,159.34",213,"128,381.05",0.164066875,15.943234,0.1311845
02/07/2014,113.330759,"40,684,687.21",213,"128,458.70",0.160984449,15.714672,0.13330759
03/07/2014,113.761475,"41,118,610.87",215,"129,876.33",0.173315309,16.804183,0.13761475
04/07/2014,113.756433,"41,865,237.25",217,"132,588.26",0.176142911,17.036526,0.13756433
05/07/2014,113.750058,"42,209,237.10",218,"133,685.21",0.176086119,17.030901,0.13750058
06/07/2014,113.743681,"42,298,469.18",219,"133,975.33",0.172803678,16.759264,0.13743681
07/07/2014,113.312661,"42,103,266.73",220,"133,975.33",0.1684256,16.333734,0.13312661
08/07/2014,112.495154,"42,008,108.87",222,"134,145.74",0.160061533,15.521717,0.12495154
09/07/2014,112.966044,"42,288,963.44",225,"134,513.51",0.160689024,15.639334,0.12966044
10/07/2014,112.176681,"41,945,178.90",225,"134,513.51",0.1440328,14.122953,0.12176681
11/07/2014,112.277477,"43,133,271.94",230,"137,862.17",0.14724751,14.410647,0.12277477
12/07/2014,112.271152,"43,009,913.44",230,"137,475.64",0.118288064,11.875596,0.12271152
13/07/2014,112.264827,"43,007,490.37",230,"137,475.64",0.123022528,12.298153,0.12264827
14/07/2014,112.947266,"43,225,448.78",230,"137,475.64",0.129912908,12.986229,0.12947266
15/07/2014,112.732144,"43,212,504.47",232,"137,711.58",0.12782445,12.776744,0.12732144
16/07/2014,113.212616,"43,402,302.76",232,"137,694.79",0.125970614,12.665928,0.13212616
17/07/2014,111.682577,"42,949,521.50",232,"137,694.79",0.111558395,11.208704,0.11682577
18/07/2014,112.843561,"43,619,890.98",232,"138,593.77",0.11799499,11.909691,0.12843561
19/07/2014,112.837205,"44,208,439.23",235,"140,471.68",0.1178523,11.896137,0.12837205
20/07/2014,112.830848,"44,278,426.00",236,"140,701.99",0.118414626,11.946216,0.12830848
21/07/2014,112.6811,"44,289,419.74",237,"140,701.99",0.116993211,11.802152,0.126811
22/07/2014,113.3552,"44,553,984.57",237,"141,059.27",0.123738805,12.481937,0.133552
23/07/2014,113.534904,"44,722,649.24",238,"141,323.51",0.119889647,12.154465,0.13534904
24/07/2014,113.742271,"44,820,700.18",240,"141,527.46",0.118297387,12.032053,0.13742271
25/07/2014,113.265167,"44,710,001.85",245,"141,721.70",0.119897349,12.126284,0.13265167
26/07/2014,113.258772,"44,735,330.34",245,"141,809.99",0.116368262,11.805895,0.13258772
27/07/2014,113.252377,"44,732,804.39",246,"141,809.99",0.118647584,12.011934,0.13252377
28/07/2014,113.437244,"44,805,824.07",246,"141,809.99",0.120537112,12.202539,0.13437244
29/07/2014,112.969327,"44,621,004.62",246,"141,809.99",0.115978254,11.740359,0.12969327
30/07/2014,112.768287,"44,619,956.33",246,"141,809.99",0.122663688,12.321209,0.12768287
31/07/2014,110.733203,"43,927,343.46",246,"141,803.51",0.104009513,10.432253,0.10733203
01/08/2014,110.533356,"43,956,995.73",248,"142,201.54",0.102542518,10.28021,0.10533356
02/08/2014,110.527124,"44,037,846.39",249,"142,471.12",0.088230154,8.961179,0.10527124
03/08/2014,110.520892,"44,079,342.82",249,"142,613.41",0.084916405,8.65047,0.10520892
04/08/2014,111.25289,"44,461,724.49",250,"142,613.41",0.092163802,9.388234,0.1125289
05/08/2014,109.931009,"44,115,938.34",253,"142,666.17",0.079248056,8.072119,0.09931009
06/08/2014,109.630536,"44,317,563.55",255,"143,833.73",0.079679069,8.090607,0.09630536
07/08/2014,108.903812,"44,086,207.27",257,"144,063.29",0.079441571,8.014783,0.08903812
08/08/2014,109.877804,"44,328,534.45",257,"144,063.29",0.096511047,9.671058,0.09877804
09/08/2014,109.871605,"44,678,757.50",257,"145,209.67",0.085396434,8.644439,0.09871605
10/08/2014,109.865407,"44,676,237.00",258,"145,209.67",0.085176107,8.6234,0.09865407
11/08/2014,110.372905,"44,701,501.21",258,"145,209.67",0.090250738,9.136647,0.10372905
12/08/2014,110.329166,"44,703,170.39",257,"145,277.87",0.089880581,9.098657,0.10329166
13/08/2014,111.081515,"45,259,289.45",259,"145,791.01",0.095374542,9.671896,0.11081515
14/08/2014,111.520308,"45,599,408.56",261,"146,361.04",0.094465476,9.625538,0.11520308
15/08/2014,111.396039,"45,880,459.29",264,"147,258.74",0.09470003,9.63662,0.11396039
16/08/2014,111.389753,"46,317,711.22",266,"148,670.54",0.106606102,10.730853,0.11389753
17/08/2014,111.383467,"46,315,097.40",267,"148,670.54",0.11068015,11.09945,0.11383467
18/08/2014,112.191806,"47,013,165.68",267,"148,670.54",0.118804137,11.91348,0.12191806
19/08/2014,112.623988,"47,448,719.29",267,"149,429.69",0.123177693,12.351352,0.12623988
20/08/2014,112.596398,"48,064,512.99",268,"151,004.40",0.134567325,13.354691,0.12596398
21/08/2014,112.693819,"48,461,465.66",273,"152,335.44",0.134815923,13.388005,0.12693819
22/08/2014,112.470827,"49,073,814.03",276,"154,271.05",0.147026165,14.416545,0.12470827
23/08/2014,112.464493,"49,071,050.38",276,"154,271.05",0.13486538,13.36508,0.12464493
24/08/2014,112.45816,"49,068,286.89",276,"154,271.05",0.126857379,12.660118,0.1245816
25/08/2014,113.110564,"49,452,410.31",276,"154,271.05",0.13345903,13.318193,0.13110564
26/08/2014,113.296939,"49,832,603.18",278,"155,250.67",0.135391168,13.510238,0.13296939
27/08/2014,113.480976,"51,027,517.90",280,"158,285.35",0.144012759,14.285425,0.13480976
28/08/2014,113.044555,"51,339,349.16",282,"159,620.22",0.160368745,15.623321,0.13044555
29/08/2014,113.129474,"51,511,244.00",284,"160,101.97",0.158682293,15.493155,0.13129474
30/08/2014,113.123091,"51,613,565.45",285,"160,429.05",0.155046679,15.184979,0.13123091
31/08/2014,113.116708,"51,610,653.08",285,"160,429.05",0.157069196,15.355305,0.13116708
01/09/2014,113.109372,"51,728,884.67",285,"160,429.05",0.157059915,15.353525,0.13109372
02/09/2014,113.109423,"51,766,341.05",285,"160,432.58",0.157126202,15.359132,0.13109423
03/09/2014,113.693541,"51,878,182.93",286,"160,115.94",0.163189707,15.950636,0.13693541
04/09/2014,113.358284,"52,183,873.37",289,"161,298.04",0.148907322,14.692115,0.13358284
05/09/2014,113.765856,"52,303,516.34",292,"161,416.70",0.141101549,14.067581,0.13765856
06/09/2014,113.759432,"52,403,098.26",294,"161,733.16",0.136855273,13.694424,0.13759432
07/09/2014,113.753008,"52,400,139.30",294,"161,733.16",0.129796487,13.068496,0.13753008
08/09/2014,113.050742,"52,149,777.62",294,"161,733.16",0.122885386,12.371952,0.13050742
09/09/2014,112.33486,"51,344,128.89",294,"159,974.51",0.115838239,11.661791,0.1233486
10/09/2014,112.587175,"51,491,042.75",295,"160,240.97",0.101550204,10.379237,0.12587175
11/09/2014,112.296117,"51,682,184.15",298,"161,184.91",0.089576154,9.23208,0.12296117
12/09/2014,111.679489,"51,509,796.36",300,"161,274.45",0.081339739,8.400672,0.11679489
13/09/2014,111.673184,"51,531,766.62",301,"161,352.35",0.08801164,9.033488,0.11673184
14/09/2014,111.666879,"51,528,857.37",301,"161,352.35",0.084176518,8.669925,0.11666879
15/09/2014,111.374968,"51,406,734.12",301,"161,352.35",0.08140379,8.383866,0.11374968
16/09/2014,112.154955,"52,229,044.74",302,"162,924.28",0.089039002,9.169704,0.12154955
17/09/2014,111.864113,"52,466,761.14",304,"163,988.07",0.078463366,8.138649,0.11864113
18/09/2014,112.310852,"52,804,091.41",304,"164,242.36",0.081622843,8.475349,0.12310852
19/09/2014,111.895738,"53,283,022.01",306,"166,271.36",0.053387069,5.671026,0.11895738
20/09/2014,111.889423,"53,285,742.85",306,"166,289.24",0.056667254,6.000438,0.11889423
21/09/2014,111.883109,"53,313,613.18",306,"166,385.60",0.068645683,7.18694,0.11883109
22/09/2014,110.883726,"52,973,921.52",307,"166,385.60",0.059160291,6.193504,0.10883726
23/09/2014,110.199264,"52,799,179.53",308,"166,657.84",0.052682105,5.514988,0.10199264
24/09/2014,111.086188,"53,819,661.83",310,"168,505.02",0.061428014,6.42889,0.11086188
25/09/2014,109.241785,"54,161,788.63",312,"172,175.77",0.0482356,5.026869,0.09241785
26/09/2014,109.834525,"55,070,730.70",312,"173,140.39",0.057226986,5.945269,0.09834525
27/09/2014,109.828331,"55,094,846.34",313,"173,225.98",0.053686735,5.595899,0.09828331
28/09/2014,109.822137,"55,091,739.19",313,"173,225.98",0.060555272,6.270592,0.09822137
29/09/2014,108.921172,"54,624,680.21",313,"173,225.98",0.051914381,5.375509,0.08921172
30/09/2014,108.672292,"54,430,762.46",314,"173,275.67",0.049570425,5.132511,0.08672292
01/10/2014,107.159142,"53,979,373.16",314,"174,198.89",0.04172597,4.292222,0.07159142
02/10/2014,106.904685,"53,948,179.92",314,"174,187.33",0.029381249,3.051341,0.06904685
03/10/2014,107.763655,"54,428,991.82",314,"173,930.73",0.037058664,3.850869,0.07763655
04/10/2014,107.757569,"54,591,469.84",314,"174,459.79",0.043151068,4.457508,0.07757569
05/10/2014,107.751483,"54,588,386.57",315,"174,459.79",0.036189579,3.763289,0.07751483
06/10/2014,108.103536,"54,736,565.97",315,"174,459.79",0.039634125,4.121247,0.08103536
07/10/2014,106.618256,"54,309,976.55",317,"175,402.78",0.025408385,2.641872,0.06618256
08/10/2014,108.218008,"55,210,038.22",320,"175,673.78",0.049492686,5.103418,0.08218008
09/10/2014,106.000932,"54,110,600.31",320,"175,673.78",0.036656325,3.748209,0.06000932
10/10/2014,104.409474,"53,584,981.60",321,"176,655.49",0.017867798,1.832819,0.04409474
11/10/2014,104.40358,"53,576,146.24",321,"176,636.34",-0.001148573,-0.120053,0.0440358
12/10/2014,104.397686,"53,573,121.80",321,"176,636.34",-0.005873286,-0.61678,0.04397686
13/10/2014,103.828548,"53,246,215.03",321,"176,636.34",-0.011236766,-1.179956,0.03828548
14/10/2014,104.138905,"53,418,250.89",321,"176,636.34",-0.008224915,-0.863637,0.04138905
15/10/2014,103.301685,"53,244,989.64",320,"177,258.39",-0.019750872,-2.081408,0.03301685
16/10/2014,102.968916,"53,291,604.30",321,"178,103.31",-0.016694942,-1.748247,0.02968916
17/10/2014,104.188927,"53,848,795.67",321,"178,103.31",-0.013563542,-1.432602,0.04188927
18/10/2014,104.183057,"54,247,712.10",321,"179,432.82",-0.02049069,-2.179441,0.04183057
19/10/2014,104.177187,"54,244,655.72",321,"179,432.82",-0.024838204,-2.653482,0.04177187
20/10/2014,104.963671,"54,669,241.93",321,"179,432.82",-0.017420536,-1.860942,0.04963671
21/10/2014,106.243832,"55,322,318.10",321,"179,530.71",-0.005380395,-0.574726,0.06243832
22/10/2014,105.511766,"55,347,323.64",323,"180,478.47",-0.012198383,-1.302967,0.05511766
23/10/2014,106.367277,"56,167,909.78",323,"181,606.18",-0.011398862,-1.226446,0.06367277
24/10/2014,106.928419,"56,590,367.65",323,"181,868.04",0.00532209,0.56607,0.06928419
25/10/2014,106.922401,"56,670,761.23",322,"182,136.65",0.003085469,0.328891,0.06922401
26/10/2014,106.916384,"56,883,341.60",321,"182,830.17",0.00095117,0.101599,0.06916384
27/10/2014,106.445056,"56,737,669.78",323,"182,830.17",-0.003404853,-0.363668,0.06445056
28/10/2014,107.984994,"57,256,943.85",322,"181,841.13",0.011070229,1.18233,0.07984994
29/10/2014,107.796838,"57,160,046.28",322,"181,937.61",0.008069949,0.862951,0.07796838
30/10/2014,108.542426,"57,618,592.81",323,"181,937.61",0.011557273,1.240122,0.08542426
