Fecha,Valor Cuota,Patrimonio,Nº Partícipes,Nº de Cuotas,Rentabilidad.Anual,Rentabilidad.B,Rentabilidad.Acumulada
13/09/2012,127.935951,"13,842,425.44",292,"41,566.68",0.060710054,7.322452,0.280598797
14/09/2012,131.489004,"14,159,772.95",291,"41,480.64",0.087750379,10.607406,0.316163744
15/09/2012,131.476079,"14,158,381.05",291,"41,480.64",0.082100744,9.975304,0.316034369
16/09/2012,131.463155,"14,156,989.31",291,"41,480.64",0.080270478,9.768489,0.315905004
17/09/2012,130.130146,"13,881,019.27",290,"41,012.83",0.069419489,8.44717,0.302562001
18/09/2012,128.842595,"13,678,282.58",289,"40,800.43",0.058940019,7.171308,0.289674019
19/09/2012,128.656565,"13,656,433.46",289,"40,800.43",0.067699517,8.157714,0.287811917
20/09/2012,128.080188,"13,602,046.49",289,"40,800.43",0.0623219,7.513919,0.282042564
21/09/2012,129.111749,"13,694,740.71",289,"40,800.43",0.084464832,10.056022,0.292368166
22/09/2012,129.09907,"13,693,395.91",289,"40,800.43",0.144175592,16.267551,0.292241254
23/09/2012,129.086393,"13,692,051.25",289,"40,800.43",0.158450355,17.65616,0.292114361
24/09/2012,129.051107,"13,564,633.93",288,"40,469.16",0.158244432,17.631528,0.291761159
25/09/2012,128.841674,"13,498,572.33",286,"40,363.95",0.156475326,17.432748,0.2896648
26/09/2012,128.413442,"13,455,261.99",286,"40,363.95",0.151607591,16.905457,0.285378332
27/09/2012,129.151902,"13,480,883.25",284,"40,245.24",0.140350447,15.895576,0.292770085
28/09/2012,128.958319,"13,483,512.83",284,"40,245.24",0.167887026,18.538119,0.29083238
29/09/2012,128.945676,"13,482,190.93",284,"40,245.24",0.172964122,19.014201,0.290705828
30/09/2012,128.933035,"13,480,869.13",284,"40,245.24",0.183364084,19.978372,0.290579295
01/10/2012,129.078238,"13,496,051.26",284,"40,245.24",0.184809869,20.133975,0.292032732
02/10/2012,128.969965,"13,467,265.51",283,"40,193.11",0.183929051,20.036102,0.290948953
03/10/2012,128.194441,"13,386,865.45",282,"40,191.77",0.201752601,21.521536,0.283186201
04/10/2012,128.800941,"13,469,236.61",283,"40,284.31",0.234406588,24.458545,0.289257076
05/10/2012,129.013548,"13,477,437.29",283,"40,284.31",0.21744173,23.042523,0.291385205
06/10/2012,129.000898,"13,476,115.72",283,"40,284.31",0.203866741,21.845435,0.291258583
07/10/2012,128.988248,"13,474,794.27",283,"40,284.31",0.197970661,21.315955,0.29113196
08/10/2012,128.9756,"13,473,472.99",283,"40,284.31",0.197965444,21.313396,0.291005358
09/10/2012,127.818081,"13,254,529.52",281,"40,090.61",0.18732529,20.165964,0.279418955
10/10/2012,127.913952,"13,178,377.46",281,"39,856.60",0.161510252,17.786683,0.280378594
11/10/2012,128.291342,"13,222,400.12",281,"39,864.39",0.162546453,17.937608,0.284156149
12/10/2012,127.648936,"13,171,583.97",282,"39,887.90",0.137816343,15.461291,0.277725866
13/10/2012,127.636411,"13,170,291.58",282,"39,887.90",0.137591121,15.437565,0.277600495
14/10/2012,127.623887,"13,168,999.32",282,"39,887.90",0.115372362,13.201214,0.277475134
15/10/2012,128.026072,"13,145,027.02",282,"39,731.68",0.11899095,13.614001,0.28150088
16/10/2012,128.797656,"13,209,630.57",281,"39,716.96",0.12583918,14.396187,0.289224194
17/10/2012,129.032064,"13,198,058.82",280,"39,634.63",0.140797085,15.925127,0.291570544
18/10/2012,128.82892,"13,141,286.37",279,"39,557.03",0.126779342,14.495159,0.289537137
19/10/2012,128.95157,"13,157,878.10",279,"39,557.03",0.144781329,16.308599,0.290764825
20/10/2012,129.012537,"13,164,099.00",279,"39,557.03",0.157569982,17.56136,0.291375085
21/10/2012,128.99989,"13,162,808.59",279,"39,557.03",0.141540749,15.994822,0.291248493
22/10/2012,128.977708,"13,151,361.61",279,"39,557.03",0.141451486,15.983236,0.291026458
23/10/2012,127.037102,"12,950,106.55",278,"39,493.09",0.12438258,14.053226,0.2716016
24/10/2012,126.529,"12,902,308.46",278,"39,493.09",0.083597766,9.761502,0.266515658
25/10/2012,126.809417,"12,950,935.29",278,"39,493.09",0.090150712,10.486586,0.269322544
26/10/2012,125.993348,"12,933,769.98",278,"39,493.09",0.07861244,9.182765,0.261153949
27/10/2012,125.980996,"12,932,501.96",278,"39,493.09",0.047214129,5.679911,0.261030309
28/10/2012,125.968645,"12,931,234.07",278,"39,493.09",0.044170763,5.328756,0.26090668
29/10/2012,125.680213,"12,915,026.70",278,"39,493.09",0.041879083,5.051807,0.258019566
30/10/2012,125.803528,"12,903,850.50",278,"39,493.09",0.043000624,5.186603,0.25925391
31/10/2012,126.141343,"12,905,917.91",278,"39,477.23",0.071985836,8.470625,0.262635333
01/11/2012,126.128971,"12,904,652.07",278,"39,477.23",0.073881121,8.67745,0.262511493
02/11/2012,126.433916,"12,935,851.91",278,"39,477.23",0.068943485,8.154589,0.265563897
03/11/2012,126.446888,"12,937,179.13",278,"39,477.23",0.069029975,8.164996,0.265693742
04/11/2012,126.43448,"12,935,909.66",278,"39,477.23",0.080504224,9.420148,0.265569542
05/11/2012,126.282298,"12,930,191.99",277,"39,310.16",0.079306195,9.27908,0.264046248
06/11/2012,126.338127,"12,942,613.52",277,"39,294.33",0.079885921,9.346022,0.264605079
07/11/2012,126.254508,"12,916,683.39",277,"39,294.33",0.07652751,8.975101,0.263768079
08/11/2012,127.000692,"13,004,001.92",277,"39,294.33",0.075838975,8.952643,0.271237147
09/11/2012,126.835608,"13,019,304.71",277,"39,298.27",0.103930885,11.941089,0.269584708
10/11/2012,126.823165,"13,018,027.50",277,"39,298.27",0.095528921,11.058841,0.269460157
11/11/2012,126.810723,"13,016,750.39",277,"39,298.27",0.07460122,8.803484,0.269335617
12/11/2012,126.811028,"13,072,023.80",279,"39,455.98",0.071912733,8.507528,0.26933867
13/11/2012,127.193967,"13,104,276.66",280,"39,395.05",0.075254076,8.901956,0.273171769
14/11/2012,125.533218,"12,934,337.04",281,"39,554.37",0.069932792,8.205084,0.256548192
15/11/2012,124.398958,"12,806,151.09",281,"39,554.37",0.063303982,7.406113,0.245194605
16/11/2012,123.902612,"12,788,757.08",281,"39,591.94",0.05228965,6.156883,0.240226337
17/11/2012,123.890455,"12,787,502.31",281,"39,591.94",0.067372238,7.819931,0.240104649
18/11/2012,123.8783,"12,786,247.63",281,"39,591.94",0.0700459,8.109154,0.239982981
19/11/2012,125.6749,"12,928,894.75",281,"39,591.94",0.085667065,9.916668,0.257966384
20/11/2012,125.616711,"12,921,913.87",281,"39,591.94",0.085266691,9.869391,0.257383931
21/11/2012,126.093855,"12,963,008.89",281,"39,591.94",0.100194308,11.483323,0.262159993
22/11/2012,126.328479,"13,048,149.96",282,"39,880.87",0.096981696,11.168418,0.264508505
23/11/2012,126.975977,"13,081,548.57",282,"39,802.12",0.11136523,12.723728,0.270989758
24/11/2012,126.963522,"13,080,265.37",282,"39,802.12",0.116079471,13.205026,0.270865087
25/11/2012,126.951068,"13,078,982.30",282,"39,802.12",0.121113079,13.714437,0.270740426
26/11/2012,127.389607,"13,110,999.39",282,"39,760.66",0.12509327,14.163788,0.275130064
27/11/2012,126.742179,"12,986,061.51",282,"39,599.77",0.119482136,13.527171,0.268649513
28/11/2012,125.254639,"12,846,588.66",282,"39,621.33",0.087933935,10.123899,0.253759703
29/11/2012,126.135039,"12,907,565.55",282,"39,637.19",0.090571939,10.475508,0.262572232
30/11/2012,125.493032,"12,826,945.52",282,"39,637.19",0.051546469,6.151628,0.256145943
01/12/2012,125.480703,"12,825,685.56",282,"39,637.19",0.051379263,6.132046,0.256022533
02/12/2012,125.468375,"12,824,425.52",282,"39,637.19",0.038882015,4.695878,0.255899134
03/12/2012,126.29472,"12,810,725.82",281,"39,346.45",0.045826428,5.534031,0.264170588
04/12/2012,126.227376,"12,798,943.29",281,"39,306.84",0.045370971,5.478494,0.263496496
05/12/2012,126.244678,"12,804,647.58",281,"39,305.26",0.044147776,5.337771,0.263669684
06/12/2012,126.761423,"12,844,973.47",282,"39,314.01",0.052927862,6.371957,0.268842139
07/12/2012,125.902161,"12,736,866.57",281,"39,302.56",0.04875659,5.853179,0.260241196
08/12/2012,125.889791,"12,735,615.14",281,"39,302.56",0.054259076,6.479113,0.260117376
09/12/2012,125.877422,"12,734,363.84",281,"39,302.56",0.052259136,6.251545,0.259993566
10/12/2012,125.768273,"12,722,333.19",281,"39,302.56",0.051450046,6.154152,0.258901019
11/12/2012,128.466593,"13,037,638.55",282,"39,458.24",0.074114135,8.864226,0.285910357
12/12/2012,128.716022,"13,038,699.96",281,"39,423.30",0.08923243,10.544713,0.288407063
13/12/2012,128.43463,"12,972,915.93",280,"39,383.91",0.097660195,11.426989,0.285590417
14/12/2012,128.859623,"13,007,216.06",280,"39,383.91",0.118937587,13.697147,0.289844464
15/12/2012,128.847021,"13,005,943.88",280,"39,383.91",0.113770342,13.161573,0.289718322
16/12/2012,128.834419,"13,004,671.85",280,"39,383.91",0.112354723,13.013075,0.28959218
17/12/2012,128.982593,"13,012,008.94",280,"39,383.91",0.11374314,13.172593,0.291075355
18/12/2012,129.797772,"13,096,801.75",280,"39,383.91",0.12089186,13.999115,0.299235042
19/12/2012,129.993675,"13,119,640.46",280,"39,383.91",0.136629446,15.625993,0.301195969
20/12/2012,130.262512,"13,143,694.72",280,"39,383.91",0.124115199,14.382474,0.303886944
21/12/2012,129.977623,"13,120,579.88",280,"39,383.91",0.12090067,14.019424,0.301035294
22/12/2012,129.964911,"13,119,296.64",280,"39,383.91",0.115537231,13.460587,0.300908051
23/12/2012,129.9522,"13,118,013.55",280,"39,383.91",0.114533788,13.354389,0.300780818
24/12/2012,130.234515,"13,146,511.80",280,"39,383.91",0.117064575,13.648135,0.303606702
25/12/2012,130.221777,"13,145,226.03",280,"39,383.91",0.117064823,13.646826,0.303479199
26/12/2012,130.650157,"13,147,304.71",280,"39,383.91",0.120534542,14.053879,0.307767149
27/12/2012,131.513487,"13,325,611.02",280,"39,747.78",0.132267459,15.362938,0.316408811
28/12/2012,132.368693,"13,419,104.57",280,"39,747.78",0.147735438,17.038375,0.324969156
29/12/2012,132.35578,"13,417,795.50",280,"39,747.78",0.13790199,16.040156,0.324839901
30/12/2012,132.342868,"13,416,486.55",280,"39,747.78",0.130351276,15.261682,0.324710655
31/12/2012,132.973485,"13,480,416.43",280,"39,747.78",0.135840746,15.902949,0.331022934
01/01/2013,132.960509,"13,479,100.92",280,"39,747.78",0.135833225,15.900622,0.330893048
02/01/2013,134.663714,"13,650,582.69",283,"39,778.65",0.149529677,17.516922,0.347941597
03/01/2013,134.935863,"14,240,977.96",287,"41,382.92",0.133135389,15.854009,0.350665723
04/01/2013,136.389535,"14,369,141.97",287,"41,386.58",0.143372578,17.102491,0.365216525
05/01/2013,136.376377,"14,367,755.71",287,"41,386.58",0.139500509,16.695538,0.365084817
06/01/2013,136.36322,"14,366,369.58",287,"41,386.58",0.158757934,18.682714,0.36495312
07/01/2013,136.426152,"14,515,714.92",290,"41,784.40",0.159406309,18.757177,0.365583049
08/01/2013,136.792853,"14,533,832.51",290,"41,711.29",0.16263661,19.135408,0.369253611
09/01/2013,137.620229,"14,585,959.21",290,"41,573.32",0.160161573,18.998623,0.377535386
10/01/2013,138.871086,"14,636,337.02",289,"41,313.60",0.148710842,17.978098,0.390056073
11/01/2013,139.065234,"14,640,137.79",290,"41,313.60",0.147210839,17.844941,0.391999434
12/01/2013,139.051638,"14,638,706.49",290,"41,313.60",0.13753112,16.811784,0.391863342
13/01/2013,139.038044,"14,637,275.32",290,"41,313.60",0.141169926,17.199884,0.39172727
14/01/2013,139.831942,"14,663,538.44",290,"41,311.63",0.147798394,18.00572,0.39967394
15/01/2013,139.244694,"14,610,896.94",289,"41,288.12",0.143090015,17.430408,0.393795772
16/01/2013,139.394797,"14,611,469.53",287,"41,188.56",0.144127285,17.559754,0.395298256
17/01/2013,139.373353,"14,559,981.26",286,"40,999.79",0.131460766,16.193339,0.395083608
18/01/2013,139.270084,"14,615,127.88",286,"41,077.58",0.122782944,15.230006,0.394049918
19/01/2013,139.256427,"14,613,694.65",286,"41,077.58",0.117181643,14.606664,0.393913216
20/01/2013,139.24277,"14,612,261.54",286,"41,077.58",0.122751321,15.223526,0.393776513
21/01/2013,139.32961,"14,600,245.39",286,"41,063.22",0.123561337,15.322486,0.394645754
22/01/2013,138.22347,"14,348,899.27",286,"40,642.63",0.114750308,14.228465,0.38357364
23/01/2013,138.646247,"14,407,303.75",287,"40,709.13",0.104532838,13.121462,0.387805505
24/01/2013,137.758972,"14,303,136.63",285,"40,641.66",0.09605871,12.073212,0.37892416
25/01/2013,137.01681,"14,236,660.25",285,"40,641.66",0.080504175,10.208591,0.371495351
26/01/2013,137.003366,"14,235,263.37",285,"40,641.66",0.070636032,9.038902,0.371360781
27/01/2013,136.989923,"14,233,866.68",285,"40,641.66",0.065054886,8.367516,0.37122622
28/01/2013,134.179382,"13,920,482.72",283,"40,522.34",0.043305941,5.569569,0.343093585
29/01/2013,134.070347,"13,936,421.97",285,"40,563.71",0.042560236,5.473128,0.342002179
30/01/2013,135.617369,"14,064,014.28",284,"40,507.65",0.05967261,7.636927,0.357487385
31/01/2013,136.068665,"14,199,588.75",284,"40,427.71",0.059154149,7.599485,0.362004716
01/02/2013,138.169054,"14,235,269.52",283,"40,071.53",0.060614524,7.896414,0.383028952
02/02/2013,138.155511,"14,233,874.13",283,"40,071.53",0.056272385,7.360166,0.382893391
03/02/2013,138.141968,"14,232,478.91",283,"40,071.53",0.044335208,5.864547,0.38275783
04/02/2013,136.691979,"13,999,979.53",281,"39,736.14",0.033175668,4.389232,0.368243894
05/02/2013,137.060193,"14,076,983.49",282,"39,867.47",0.036060251,4.770403,0.371929601
06/02/2013,137.547712,"14,144,236.09",283,"39,905.11",0.039584114,5.237387,0.376809514
07/02/2013,137.49111,"14,177,376.42",284,"39,977.84",0.044053651,5.801412,0.376242945
08/02/2013,137.615297,"14,177,155.60",282,"39,941.14",0.053281622,6.961449,0.377486018
09/02/2013,137.668244,"14,182,610.15",282,"39,941.14",0.053458558,6.98608,0.378016001
10/02/2013,137.654704,"14,181,215.24",282,"39,941.14",0.060224281,7.819247,0.37788047
11/02/2013,136.984216,"14,099,245.02",282,"39,904.64",0.054695708,7.103896,0.371169095
12/02/2013,137.234707,"14,373,848.39",284,"40,629.64",0.056728024,7.367131,0.373676432
13/02/2013,137.73473,"14,385,368.69",284,"40,629.64",0.065027686,8.409707,0.378681505
14/02/2013,137.116116,"14,300,703.59",284,"40,629.64",0.067930979,8.721942,0.372489373
15/02/2013,135.51206,"14,144,004.88",284,"40,609.48",0.055672745,7.146465,0.356433275
16/02/2013,135.498756,"14,142,616.36",284,"40,609.48",0.047911884,6.195178,0.356300106
17/02/2013,135.485454,"14,141,227.97",284,"40,609.48",0.044528054,5.775722,0.356166957
18/02/2013,134.880034,"14,223,517.58",284,"40,943.11",0.039960038,5.18271,0.350106892
19/02/2013,135.028884,"14,288,989.17",284,"40,966.94",0.041207305,5.343966,0.351596834
20/02/2013,134.892685,"14,299,300.15",285,"41,041.08",0.036413684,4.739362,0.350233525
21/02/2013,134.446409,"14,342,085.00",286,"41,252.60",0.020288646,2.673494,0.345766442
22/02/2013,134.905165,"14,366,008.30",285,"41,246.29",0.022367809,2.951514,0.350358446
23/02/2013,134.891943,"14,364,600.31",285,"41,246.29",0.023555203,3.104285,0.350226098
24/02/2013,134.878722,"14,363,192.45",285,"41,246.29",0.020969758,2.770282,0.35009376
25/02/2013,134.612526,"14,338,287.68",285,"41,245.01",0.019052842,2.516799,0.347429221
26/02/2013,135.397863,"14,424,730.25",285,"41,245.01",0.025096709,3.314849,0.355290199
27/02/2013,135.404983,"14,408,734.51",285,"41,245.01",0.031065076,4.079632,0.355361468
28/02/2013,134.359636,"14,368,062.94",285,"41,334.83",0.016447091,2.174068,0.344897871
01/03/2013,134.591375,"14,433,873.49",284,"41,320.10",0.025212849,3.309978,0.347217506
02/03/2013,134.57819,"14,432,459.39",284,"41,320.10",0.010306542,1.372886,0.347085529
03/03/2013,134.565005,"14,431,045.45",284,"41,320.10",0.003466851,0.464905,0.346953551
04/03/2013,133.517312,"14,194,611.52",283,"40,924.20",-0.004251348,-0.570052,0.336466472
05/03/2013,134.695581,"14,296,173.73",283,"40,924.20",0.004631391,0.620952,0.348260576
06/03/2013,135.202971,"14,422,998.24",285,"41,072.12",0.017908057,2.378626,0.353339391
07/03/2013,133.981184,"14,323,076.09",285,"41,064.66",0.022118742,2.899365,0.341109685
08/03/2013,134.332415,"14,283,982.99",284,"40,861.20",0.023657884,3.104573,0.344625398
09/03/2013,134.319246,"14,282,582.66",284,"40,861.20",0.01129911,1.500731,0.34449358
10/03/2013,134.306078,"14,281,182.47",284,"40,861.20",-0.000238696,-0.032066,0.344361773
11/03/2013,134.389532,"14,264,796.30",284,"40,861.20",0.000480506,0.064544,0.345197121
12/03/2013,133.996373,"14,113,658.86",283,"40,637.62",-0.002348721,-0.315461,0.341261723
13/03/2013,131.762427,"13,911,253.23",283,"40,713.52",-0.015239832,-2.039113,0.318900623
14/03/2013,131.733697,"13,682,845.13",282,"40,061.50",-0.021202661,-2.853609,0.318613045
15/03/2013,133.055349,"13,891,645.54",283,"40,271.94",-0.007752849,-1.039618,0.331842367
16/03/2013,133.042294,"13,890,282.54",283,"40,271.94",-0.00468325,-0.626002,0.331711691
17/03/2013,133.02924,"13,888,919.66",283,"40,271.94",-0.004957007,-0.662712,0.331581024
18/03/2013,132.584172,"13,797,311.75",283,"40,051.01",-0.008191194,-1.094992,0.327126033
19/03/2013,130.971436,"13,602,683.65",283,"40,016.92",-0.020161704,-2.694942,0.310983051
20/03/2013,131.753877,"13,664,016.75",281,"39,998.70",-0.017666123,-2.369439,0.31881504
21/03/2013,132.335999,"13,766,711.99",283,"40,114.32",-0.009302299,-1.242588,0.324641899
22/03/2013,132.893084,"13,777,878.44",282,"40,023.32",-0.0097688,-1.311013,0.330218145
23/03/2013,132.880045,"13,776,526.64",282,"40,023.32",-0.001465549,-0.195028,0.330087629
24/03/2013,132.867008,"13,775,174.97",282,"40,023.32",-0.01183746,-1.591649,0.329957133
25/03/2013,132.220856,"13,627,659.59",282,"39,842.04",-0.016546582,-2.224613,0.323489354
26/03/2013,132.53306,"13,667,041.50",283,"39,895.44",-0.014127723,-1.899222,0.326614418
27/03/2013,133.035941,"13,741,950.23",281,"39,883.78",-0.023939745,-3.262961,0.331648099
28/03/2013,133.690049,"13,809,516.26",281,"39,883.78",-0.026131244,-3.587226,0.338195515
29/03/2013,133.67693,"13,808,161.14",281,"39,883.78",-0.023158508,-3.169151,0.338064198
30/03/2013,133.663812,"13,806,806.16",281,"39,883.78",-0.020911126,-2.854757,0.337932891
31/03/2013,133.650696,"13,805,451.33",281,"39,883.78",-0.032224588,-4.450246,0.337801604
01/04/2013,133.744111,"13,855,684.14",281,"39,999.40",-0.031453434,-4.343324,0.338736659
02/04/2013,132.422808,"13,701,849.41",281,"39,999.40",-0.040928178,-5.651114,0.32551083
03/04/2013,131.930823,"13,627,779.13",280,"39,953.15",-0.064656915,-9.119905,0.320586214
04/04/2013,131.838577,"13,550,344.61",278,"39,746.24",-0.067170129,-9.493279,0.319662861
05/04/2013,130.887061,"12,921,991.06",277,"38,214.15",-0.058267945,-8.098397,0.310138483
06/04/2013,131.033647,"12,936,462.98",277,"38,214.15",-0.059770194,-8.329779,0.311605763
07/04/2013,131.020784,"12,935,193.06",277,"38,214.15",-0.05977279,-8.329346,0.311477009
08/04/2013,130.615916,"12,724,472.01",276,"37,800.32",-0.062588748,-8.720918,0.307424407
09/04/2013,131.262727,"12,793,819.89",276,"37,830.79",-0.057856791,-8.060813,0.313898782
10/04/2013,131.108474,"12,782,257.23",276,"37,830.79",-0.046729062,-6.426899,0.312354758
11/04/2013,131.179412,"12,809,479.97",276,"37,827.75",-0.045390621,-6.237436,0.313064825
12/04/2013,130.229652,"12,748,347.12",276,"37,845.54",-0.052541422,-7.2219,0.303558025
13/04/2013,130.263159,"12,751,627.22",276,"37,845.54",-0.062716017,-8.716234,0.30389342
14/04/2013,130.250375,"12,750,375.80",276,"37,845.54",-0.05649821,-7.799575,0.303765456
15/04/2013,126.225078,"12,371,771.63",275,"37,813.88",-0.086044401,-11.883467,0.263473494
16/04/2013,127.326875,"11,975,009.48",273,"36,332.12",-0.077976125,-10.768112,0.274502137
17/04/2013,124.546157,"11,716,541.86",272,"36,299.54",-0.098573791,-13.619514,0.246668021
18/04/2013,123.879158,"11,639,003.96",271,"36,260.46",-0.104792458,-14.50122,0.239991569
19/04/2013,123.906187,"11,646,311.98",270,"36,257.12",-0.105518775,-14.616773,0.240262121
20/04/2013,123.894008,"11,645,167.31",270,"36,257.12",-0.104489613,-14.456155,0.240140213
21/04/2013,123.881832,"11,644,022.77",270,"36,257.12",-0.108778545,-15.120468,0.240018335
22/04/2013,123.528957,"11,605,027.76",269,"36,167.77",-0.112395607,-15.64223,0.236486167
23/04/2013,122.932563,"11,595,815.61",270,"36,208.45",-0.116594695,-16.225038,0.23051645
24/04/2013,122.279333,"11,624,094.10",269,"36,205.74",-0.109083798,-14.971884,0.223977822
25/04/2013,124.393303,"11,812,646.67",269,"36,207.75",-0.097465199,-13.433297,0.245138
26/04/2013,122.173951,"11,624,452.97",269,"36,207.75",-0.116183158,-16.060517,0.222922981
27/04/2013,122.161983,"11,623,314.30",269,"36,207.75",-0.118657412,-16.446981,0.222803186
28/04/2013,122.150017,"11,622,175.73",269,"36,207.75",-0.125670863,-17.557116,0.22268341
29/04/2013,122.014687,"11,690,266.40",268,"36,171.21",-0.126553705,-17.678718,0.221328799
30/04/2013,119.874738,"11,491,578.91",268,"36,247.29",-0.141788271,-19.80494,0.19990858
01/05/2013,119.895155,"11,493,536.08",268,"36,247.29",-0.136035796,-18.878135,0.200112947
02/05/2013,120.618809,"11,569,418.23",268,"36,230.71",-0.13279962,-18.471085,0.207356497
03/05/2013,122.777578,"11,651,538.59",266,"36,123.31",-0.108296369,-14.911194,0.228965099
04/05/2013,122.827114,"11,656,239.43",266,"36,123.31",-0.094947192,-12.885535,0.229460939
05/05/2013,122.815101,"11,655,099.41",266,"36,123.31",-0.09845466,-13.412214,0.229340692
06/05/2013,123.599552,"11,697,843.24",266,"36,123.31",-0.092607427,-12.614426,0.237192801
07/05/2013,123.602658,"11,663,799.58",266,"36,128.97",-0.092495775,-12.597984,0.237223891
08/05/2013,124.567959,"11,792,759.27",267,"36,187.17",-0.078785858,-10.653542,0.246886252
09/05/2013,125.191375,"12,047,164.50",269,"36,909.32",-0.051390907,-6.782244,0.253126451
10/05/2013,125.409952,"12,052,460.25",269,"36,909.32",-0.054502704,-7.229192,0.255314338
11/05/2013,125.397732,"12,051,285.89",269,"36,909.32",-0.060448186,-8.067746,0.25519202
12/05/2013,125.385345,"12,050,095.46",269,"36,909.32",-0.049058475,-6.468551,0.25506803
13/05/2013,126.199386,"12,108,221.87",269,"36,893.47",-0.042790826,-5.641584,0.263216325
14/05/2013,123.793572,"11,862,770.81",268,"36,857.96",-0.060946614,-8.034473,0.23913488
15/05/2013,120.474559,"11,615,766.83",268,"36,857.96",-0.068276269,-8.828318,0.2059126
16/05/2013,114.996923,"11,148,308.75",267,"36,859.58",-0.093960325,-11.92569,0.151083179
17/05/2013,116.033043,"11,312,360.19",267,"36,860.58",-0.084729871,-10.741599,0.161454416
18/05/2013,116.021563,"11,311,240.98",267,"36,860.58",-0.073856144,-9.25224,0.161339505
19/05/2013,116.010084,"11,310,121.85",267,"36,860.58",-0.069303632,-8.638607,0.161224603
20/05/2013,116.776841,"11,354,016.42",266,"36,785.71",-0.063060495,-7.859638,0.168899601
21/05/2013,117.422907,"11,433,479.25",267,"36,798.97",-0.057784588,-7.201362,0.175366519
22/05/2013,118.268678,"11,525,406.78",267,"36,798.97",-0.060911619,-7.671202,0.183832422
23/05/2013,116.874772,"11,472,145.91",267,"36,798.97",-0.073397524,-9.25782,0.16987986
24/05/2013,114.966315,"11,322,635.11",266,"36,766.54",-0.077395826,-9.644345,0.150776803
25/05/2013,114.95493,"11,321,513.86",266,"36,766.54",-0.081413385,-10.188337,0.150662842
26/05/2013,114.943546,"11,320,392.74",266,"36,766.54",-0.0785785,-9.802345,0.150548892
27/05/2013,114.658202,"11,354,190.22",267,"36,991.55",-0.08077562,-10.075437,0.147692688
28/05/2013,114.150021,"11,302,600.13",267,"36,991.55",-0.084759857,-10.571367,0.142605955
29/05/2013,112.124502,"11,150,155.68",267,"36,991.55",-0.101564705,-12.67525,0.122331145
30/05/2013,110.571269,"11,125,763.86",267,"36,991.55",-0.119996083,-15.077341,0.106783769
31/05/2013,108.453227,"10,873,301.75",266,"36,656.05",-0.130222626,-16.237562,0.085582832
01/06/2013,108.44273,"10,872,249.31",266,"36,656.05",-0.133972551,-16.775853,0.08547776
02/06/2013,108.432234,"10,871,196.99",266,"36,656.05",-0.122942403,-15.199594,0.085372699
03/06/2013,108.146,"10,785,336.75",265,"36,634.24",-0.125171627,-15.473676,0.082507586
04/06/2013,109.810758,"10,896,251.13",265,"36,634.24",-0.111617526,-13.796766,0.099171292
05/06/2013,109.488356,"10,840,444.08",264,"36,479.85",-0.111220366,-13.701186,0.095944149
06/06/2013,108.827027,"10,859,658.41",265,"36,493.64",-0.119285305,-14.739694,0.089324453
07/06/2013,110.155905,"10,951,660.76",265,"36,493.64",-0.131662028,-16.702425,0.102626105
08/06/2013,110.145226,"10,950,597.57",265,"36,493.64",-0.140685782,-18.03283,0.102519212
09/06/2013,110.134548,"10,949,536.01",265,"36,493.64",-0.139239149,-17.815681,0.102412329
10/06/2013,110.038782,"11,056,872.30",265,"36,493.64",-0.139903075,-17.898871,0.101453741
11/06/2013,107.137178,"10,779,081.53",265,"36,540.31",-0.162500585,-20.7879,0.072409594
12/06/2013,107.283206,"10,770,248.42",265,"36,530.99",-0.158461941,-20.201469,0.073871288
13/06/2013,111.301373,"11,069,140.63",265,"36,530.99",-0.130963762,-16.773117,0.114091881
14/06/2013,111.657922,"11,100,386.44",265,"36,539.94",-0.125714207,-16.055376,0.117660825
15/06/2013,111.647151,"11,099,315.70",265,"36,539.94",-0.125907121,-16.082011,0.117553011
16/06/2013,111.636382,"11,098,245.07",265,"36,539.94",-0.126350771,-16.145316,0.117445216
17/06/2013,112.829638,"11,284,897.77",265,"36,539.94",-0.116926022,-14.939542,0.129389335
18/06/2013,113.111195,"11,324,361.89",264,"36,492.46",-0.114635649,-14.645468,0.132207633
19/06/2013,112.325015,"11,212,222.35",263,"36,415.84",-0.130774191,-16.899191,0.124338217
20/06/2013,107.960269,"10,964,688.24",263,"36,496.42",-0.171094079,-22.284028,0.080648477
21/06/2013,106.472117,"10,807,093.84",262,"36,460.22",-0.182169752,-23.716412,0.065752541
22/06/2013,106.461818,"10,806,048.41",262,"36,460.22",-0.167925292,-21.485609,0.065649452
23/06/2013,106.451519,"10,805,003.09",262,"36,460.22",-0.169893827,-21.786919,0.065546362
24/06/2013,103.995692,"10,549,765.22",262,"36,412.15",-0.188965063,-24.230217,0.040964303
25/06/2013,104.176901,"10,551,911.51",262,"36,400.63",-0.187472476,-24.03648,0.042778148
26/06/2013,104.428446,"10,567,886.93",262,"36,400.63",-0.181323432,-23.129188,0.045296035
27/06/2013,104.540904,"10,573,468.92",262,"36,362.36",-0.178726746,-22.750352,0.046421704
28/06/2013,105.651497,"10,686,074.56",263,"36,363.31",-0.168796647,-21.455181,0.057538392
29/06/2013,105.641058,"10,685,018.73",263,"36,363.31",-0.16381397,-20.695731,0.057433901
30/06/2013,105.630621,"10,683,963.05",263,"36,363.31",-0.169391467,-21.541948,0.05732943
